main_folder,subfolder,file_name,metric,count,mean,std,min,max,median
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_gemini_recognition.json,recognition_confidence,2000,0.49681524927733567,0.01391415486515367,0.3524486471106687,0.6557095870194912,0.4975962287989786
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_gemini_recognition.json,average_recognition_confidence,1,0.49681524927733456,0,0.49681524927733456,0.49681524927733456,0.49681524927733456
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_gemini_recognition.json,high_confidence_ratio,1,0.0,0,0.0,0.0,0.0
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_Deepseek_recognition.json,recognition_confidence,2000,0.4938183568176776,0.01868579024536806,0.33717605459074934,0.713986713986714,0.4945386665395236
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_Deepseek_recognition.json,average_recognition_confidence,1,0.4938183568176774,0,0.4938183568176774,0.4938183568176774,0.4938183568176774
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_Deepseek_recognition.json,high_confidence_ratio,1,0.0005,0,0.0005,0.0005,0.0005
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_qwen_recognition.json,recognition_confidence,2000,0.5082776570025556,0.018042285003210902,0.4085730816760594,0.6992693650588387,0.5050165244472269
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_qwen_recognition.json,average_recognition_confidence,1,0.5082776570025557,0,0.5082776570025557,0.5082776570025557,0.5082776570025557
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_qwen_recognition.json,high_confidence_ratio,1,0.0,0,0.0,0.0,0.0
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_Llama_recognition.json,recognition_confidence,2000,0.4901948469316242,0.0158775445968218,0.36281501094420543,0.6617582143005872,0.49178426662560865
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_Llama_recognition.json,average_recognition_confidence,1,0.4901948469316244,0,0.4901948469316244,0.4901948469316244,0.4901948469316244
Summary,Pairwise_Recognition_result,paper_summary_gemma_vs_Llama_recognition.json,high_confidence_ratio,1,0.0,0,0.0,0.0,0.0
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_Llama_preference.json,preference_confidence,2000,0.4897108207712724,0.021106608925018144,0.3150323143662969,0.8292594117486001,0.49314960232394467
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_Llama_preference.json,average_preference_confidence,1,0.48971082077127326,0,0.48971082077127326,0.48971082077127326,0.48971082077127326
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_gemini_preference.json,preference_confidence,2000,0.4967341754324691,0.01694753727674688,0.3301197374991295,0.6129151738760513,0.49822352238753564
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_gemini_preference.json,average_preference_confidence,1,0.4967341754324683,0,0.4967341754324683,0.4967341754324683,0.4967341754324683
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_Deepseek_preference.json,preference_confidence,2000,0.49657558147493486,0.022823040181695956,0.29949751005164843,0.711034120825728,0.497787944848036
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_Deepseek_preference.json,average_preference_confidence,1,0.4965755814749347,0,0.4965755814749347,0.4965755814749347,0.4965755814749347
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_qwen_preference.json,preference_confidence,2000,0.5062681449632235,0.017337098124860756,0.39945708421016324,0.6434277554800865,0.5023736518930066
Summary,Pairwise_Preference_result,paper_summary_gemma_vs_qwen_preference.json,average_preference_confidence,1,0.5062681449632239,0,0.5062681449632239,0.5062681449632239,0.5062681449632239
Story,Individual_Preference_result,story_preference_llama_results.json,score,2000,3.4595681711545665,0.15115491647068022,2.976556495003843,4.142785065590313,3.4534322117574643
